timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gnss_available,gnss_lat,gnss_lon,satellites,hdop,gt_lat,gt_lon,gt_speed_m_s,gt_heading_rad
103.06,-2.4029,-0.0484,9.0033,-0.0299,0.0114,-0.0009,15.77,19.4,39.36,False,,,0,9.9,37.7811627,-122.4100735,6.12,0.8882
103.16,1.8015,0.0571,9.8095,-0.0074,-0.0083,-0.0009,15.77,19.4,39.91,False,,,0,9.9,37.7811662,-122.410068,6.2,0.8881
103.26,0.8667,0.0255,9.9765,0.0181,0.0216,-0.0009,15.77,19.4,39.85,False,,,0,9.9,37.7811699,-122.4100623,6.45,0.888
103.36,-0.8503,-0.0917,9.6498,-0.0243,-0.0201,-0.001,15.78,19.39,40.33,False,,,0,9.9,37.7811735,-122.4100567,6.38,0.8879
103.46,0.1986,-0.0851,10.1865,-0.0013,0.0149,-0.001,15.78,19.39,40.32,False,,,0,9.9,37.7811771,-122.4100511,6.29,0.8878
103.56,-2.3181,-0.0664,9.5462,-0.019,0.0204,-0.001,15.78,19.39,38.97,False,,,0,9.9,37.7811807,-122.4100455,6.4,0.8877
103.66,-0.4136,0.1771,10.4252,0.0129,-0.0019,-0.001,15.78,19.39,40.74,False,,,0,9.9,37.781184,-122.4100403,5.85,0.8876
103.76,3.2817,0.0801,9.9675,0.003,-0.0178,-0.001,15.78,19.39,39.71,False,,,0,9.9,37.7811876,-122.4100347,6.34,0.8875
103.86,-1.2331,0.1932,9.7891,0.0009,0.0432,-0.001,15.78,19.39,40.01,False,,,0,9.9,37.7811913,-122.410029,6.48,0.8875
103.96,0.0578,-0.0364,10.1946,-0.0219,0.0075,-0.001,15.79,19.39,38.89,False,,,0,9.9,37.7811948,-122.4100236,6.11,0.8874
104.06,2.3471,-0.0338,9.8956,-0.0029,0.0273,-0.001,15.79,19.38,39.28,False,,,0,9.9,37.7811984,-122.4100179,6.48,0.8873
104.16,-1.309,-0.0165,9.7805,-0.0002,-0.0165,-0.001,15.79,19.38,39.4,False,,,0,9.9,37.7812021,-122.4100122,6.51,0.8872
104.26,-2.0128,0.033,9.2021,-0.0254,-0.0207,-0.001,15.79,19.38,39.87,False,,,0,9.9,37.7812057,-122.4100066,6.29,0.8871
104.36,0.6106,-0.1202,9.965,-0.0836,-0.0446,-0.001,15.79,19.38,39.74,False,,,0,9.9,37.7812092,-122.4100012,6.1,0.887
104.46,1.9894,-0.0071,9.7107,0.0031,-0.0053,-0.001,15.8,19.38,39.23,False,,,0,9.9,37.7812128,-122.4099956,6.4,0.8869
104.56,2.6631,-0.0128,9.7324,-0.0083,0.0022,-0.001,15.8,19.38,39.79,False,,,0,9.9,37.7812165,-122.4099899,6.5,0.8868
104.66,1.3827,-0.1276,9.1188,0.0322,0.014,-0.001,15.8,19.37,39.6,False,,,0,9.9,37.7812204,-122.4099838,6.88,0.8867
104.76,-2.8573,0.0702,9.7137,-0.0155,0.0161,-0.001,15.8,19.37,40.42,False,,,0,9.9,37.7812243,-122.4099778,6.8,0.8866
104.86,-2.3732,0.127,9.9559,0.0192,-0.0062,-0.001,15.8,19.37,39.64,False,,,0,9.9,37.7812279,-122.4099722,6.33,0.8865
104.96,1.494,-0.1271,9.6693,0.0281,0.0242,-0.001,15.81,19.37,40.06,False,,,0,9.9,37.7812315,-122.4099666,6.34,0.8864
105.06,2.1132,0.0875,9.6728,0.0031,-0.024,-0.001,15.81,19.37,40.58,False,,,0,9.9,37.7812352,-122.4099608,6.62,0.8863
105.16,0.6328,-0.1222,9.2284,0.0192,-0.0049,-0.001,15.81,19.37,38.81,False,,,0,9.9,37.7812391,-122.4099549,6.73,0.8862
105.26,-0.9493,0.1131,9.3394,-0.0205,-0.0054,-0.001,15.81,19.36,40.16,False,,,0,9.9,37.7812429,-122.4099489,6.73,0.8861
105.36,-1.624,0.0199,10.2485,-0.0108,0.0037,-0.001,15.81,19.36,40.31,False,,,0,9.9,37.7812466,-122.4099432,6.49,0.886
105.46,-1.6451,-0.081,9.6628,0.0147,0.0033,-0.001,15.82,19.36,39.38,False,,,0,9.9,37.7812502,-122.4099376,6.38,0.8859
105.56,0.7221,0.0009,9.6648,-0.0055,0.0342,-0.001,15.82,19.36,38.6,False,,,0,9.9,37.7812538,-122.4099321,6.24,0.8858
105.66,1.3974,-0.0703,9.4214,-0.0084,0.0091,-0.001,15.82,19.36,39.91,False,,,0,9.9,37.7812575,-122.4099264,6.5,0.8856
105.76,-0.2766,-0.0503,9.8298,-0.0181,0.0061,-0.001,15.82,19.36,40.13,False,,,0,9.9,37.7812612,-122.4099206,6.55,0.8855
105.86,0.8577,-0.1339,9.6785,-0.0087,-0.0078,-0.001,15.82,19.35,39.4,False,,,0,9.9,37.7812649,-122.4099149,6.48,0.8854
105.96,1.021,-0.0094,9.7447,0.0249,-0.0156,-0.001,15.83,19.35,40.21,False,,,0,9.9,37.7812687,-122.4099089,6.75,0.8853
106.06,-2.1453,-0.016,9.7498,0.0196,0.0015,-0.001,15.83,19.35,40.49,False,,,0,9.9,37.7812725,-122.4099031,6.63,0.8852
106.16,0.2787,0.0532,9.4306,0.058,0.0121,-0.0011,15.83,19.35,39.84,False,,,0,9.9,37.7812761,-122.4098975,6.34,0.8851
106.26,1.1547,0.1067,10.1485,0.0375,0.0047,-0.0011,15.83,19.35,41.61,False,,,0,9.9,37.7812799,-122.4098916,6.67,0.885
106.36,0.5825,-0.1166,10.0635,0.002,0.0124,-0.0011,15.83,19.35,40.11,False,,,0,9.9,37.7812837,-122.4098858,6.6,0.8849
106.46,0.2848,0.0577,9.9711,0.0005,-0.0142,-0.0011,15.84,19.34,40.52,False,,,0,9.9,37.7812875,-122.4098799,6.77,0.8848
106.56,0.9474,-0.0091,9.7344,0.0048,-0.0036,-0.0011,15.84,19.34,39.12,False,,,0,9.9,37.7812913,-122.409874,6.66,0.8847
106.66,0.0829,-0.0628,9.6599,-0.0285,0.0028,-0.0011,15.84,19.34,39.85,False,,,0,9.9,37.7812953,-122.4098679,6.97,0.8846
106.76,-1.8679,-0.0236,9.4314,-0.0007,-0.0119,-0.0011,15.84,19.34,39.01,False,,,0,9.9,37.7812991,-122.409862,6.64,0.8845
106.86,1.954,0.0165,9.1421,0.0123,-0.0485,-0.0011,15.84,19.34,40.03,False,,,0,9.9,37.7813028,-122.4098562,6.59,0.8844
106.96,1.5631,-0.1098,9.7428,-0.0038,-0.0035,-0.0011,15.85,19.34,40.27,False,,,0,9.9,37.7813068,-122.40985,7.02,0.8843
107.06,-1.1131,0.0116,10.4109,-0.0081,-0.0234,-0.0011,15.85,19.33,39.2,False,,,0,9.9,37.7813107,-122.409844,6.83,0.8842
107.16,-0.3151,-0.008,10.1475,0.0131,0.005,-0.0011,15.85,19.33,40.37,False,,,0,9.9,37.7813146,-122.409838,6.81,0.8841
107.26,0.1071,0.0742,9.9796,-0.0232,-0.0061,-0.0011,15.85,19.33,40.35,False,,,0,9.9,37.7813185,-122.4098321,6.78,0.884
107.36,-0.5393,-0.0591,10.2537,0.0056,-0.004,-0.0011,15.85,19.33,39.79,False,,,0,9.9,37.7813224,-122.409826,6.85,0.8838
107.46,0.6865,0.1029,9.7796,-0.004,0.0217,-0.0011,15.86,19.33,39.3,False,,,0,9.9,37.7813262,-122.4098201,6.72,0.8837
107.56,0.2949,0.0253,9.4522,0.029,-0.0118,-0.0011,15.86,19.33,39.31,False,,,0,9.9,37.7813302,-122.409814,6.97,0.8836
107.66,-0.3126,0.0486,9.6613,-0.0071,0.0046,-0.0011,15.86,19.32,39.16,False,,,0,9.9,37.7813341,-122.409808,6.8,0.8835
107.76,-0.6974,-0.2604,9.5334,-0.0137,-0.0158,-0.0011,15.86,19.32,39.3,False,,,0,9.9,37.781338,-122.409802,6.9,0.8834
107.86,0.025,-0.1777,9.8291,0.0128,0.0104,-0.0011,15.87,19.32,40.57,False,,,0,9.9,37.7813418,-122.4097961,6.63,0.8833
107.96,3.1733,-0.0685,9.8585,-0.0017,-0.0093,-0.0011,15.87,19.32,40.31,False,,,0,9.9,37.7813457,-122.4097901,6.9,0.8832
108.06,-0.5268,-0.0603,10.027,-0.0229,0.0002,-0.0011,15.87,19.32,40.33,False,,,0,9.9,37.7813499,-122.4097837,7.22,0.8831
108.16,-2.0684,0.0665,10.1141,-0.0303,0.0038,-0.0011,15.87,19.32,39.32,False,,,0,9.9,37.7813537,-122.4097777,6.78,0.883
108.26,2.4962,0.0168,10.5681,0.0194,-0.0229,-0.0011,15.87,19.31,39.36,False,,,0,9.9,37.7813576,-122.4097717,6.83,0.8828
108.36,2.2107,-0.0326,9.667,0.0013,0.0027,-0.0011,15.88,19.31,40.05,False,,,0,9.9,37.7813618,-122.4097654,7.24,0.8827
108.46,-1.5985,0.0293,9.6191,0.0026,-0.0648,-0.0011,15.88,19.31,40.17,False,,,0,9.9,37.7813659,-122.409759,7.27,0.8826
108.56,-1.6588,0.0029,9.6953,-0.0089,-0.024,-0.0011,15.88,19.31,40.66,False,,,0,9.9,37.7813699,-122.4097529,6.95,0.8825
108.66,1.2578,0.1108,9.9318,0.0116,0.0087,-0.0011,15.88,19.31,39.91,False,,,0,9.9,37.7813739,-122.4097467,7.0,0.8824
108.76,0.3297,0.1211,9.7822,-0.0148,-0.0196,-0.0011,15.88,19.3,40.41,False,,,0,9.9,37.781378,-122.4097404,7.23,0.8823
108.86,0.1497,-0.0998,10.0264,-0.0404,0.0453,-0.0011,15.89,19.3,40.2,False,,,0,9.9,37.781382,-122.4097342,7.05,0.8822
108.96,-0.426,0.0882,10.3295,0.0341,-0.0503,-0.0011,15.89,19.3,40.71,False,,,0,9.9,37.7813862,-122.4097278,7.22,0.8821
109.06,-1.919,-0.1967,9.927,-0.0147,0.0276,-0.0011,15.89,19.3,40.62,False,,,0,9.9,37.7813901,-122.4097218,6.93,0.8819
109.16,1.1587,-0.0026,9.8885,-0.0104,-0.0108,-0.0012,15.89,19.3,39.73,False,,,0,9.9,37.781394,-122.4097157,6.84,0.8818
109.26,1.6707,0.0979,9.4683,0.0235,-0.0169,-0.0012,15.9,19.3,39.09,False,,,0,9.9,37.7813981,-122.4097095,7.12,0.8817
109.36,-0.2289,-0.0869,10.0712,-0.0013,-0.0167,-0.0012,15.9,19.29,41.07,False,,,0,9.9,37.7814022,-122.4097032,7.18,0.8816
109.46,1.7957,0.1246,9.8233,0.0026,-0.0137,-0.0012,15.9,19.29,39.35,False,,,0,9.9,37.7814063,-122.409697,7.06,0.8815
109.56,0.8167,-0.0916,9.9176,-0.0048,-0.0178,-0.0012,15.9,19.29,40.27,False,,,0,9.9,37.7814106,-122.4096904,7.51,0.8814
109.66,-0.7804,-0.035,10.0197,-0.0127,0.0006,-0.0012,15.9,19.29,39.92,False,,,0,9.9,37.7814147,-122.4096841,7.18,0.8812
109.76,-0.402,-0.054,9.4679,0.0059,0.014,-0.0012,15.91,19.29,40.32,False,,,0,9.9,37.7814189,-122.4096777,7.33,0.8811
109.86,-0.1273,-0.0105,9.5729,0.0305,-0.0473,-0.0012,15.91,19.28,40.75,False,,,0,9.9,37.7814229,-122.4096714,7.12,0.881
109.96,-0.5975,-0.001,10.2465,0.023,0.0043,-0.0012,15.91,19.28,40.14,False,,,0,9.9,37.7814271,-122.409665,7.33,0.8809
110.06,-0.0207,0.1522,9.9944,0.0219,0.008,-0.0012,15.91,19.28,40.14,False,,,0,9.9,37.7814311,-122.4096589,6.98,0.8808
110.16,1.7127,-0.1817,9.8034,-0.0015,-0.0098,-0.0012,15.92,19.28,40.16,False,,,0,9.9,37.7814353,-122.4096524,7.36,0.8807
110.26,-0.1559,-0.0442,9.9417,0.0138,-0.0191,-0.0012,15.92,19.28,40.14,False,,,0,9.9,37.7814396,-122.4096459,7.36,0.8805
110.36,-0.5739,0.1181,9.9425,-0.0105,0.0171,-0.0012,15.92,19.28,39.57,False,,,0,9.9,37.7814437,-122.4096395,7.3,0.8804
110.46,0.9019,-0.0742,9.3348,0.0079,-0.0346,-0.0012,15.92,19.27,39.33,False,,,0,9.9,37.7814479,-122.4096332,7.25,0.8803
110.56,0.4024,0.0022,9.8349,-0.0338,0.0267,-0.0012,15.93,19.27,40.09,False,,,0,9.9,37.7814522,-122.4096266,7.52,0.8802
110.66,-0.2329,0.0136,9.709,0.027,0.01,-0.0012,15.93,19.27,39.5,False,,,0,9.9,37.7814564,-122.4096202,7.3,0.8801
110.76,-1.3766,0.0386,9.7635,0.0199,0.0085,-0.0012,15.93,19.27,39.92,False,,,0,9.9,37.7814607,-122.4096136,7.49,0.8799
110.86,-0.4629,0.1858,9.5596,0.0111,-0.0001,-0.0012,15.93,19.27,40.1,False,,,0,9.9,37.7814647,-122.4096074,7.04,0.8798
110.96,2.9328,-0.0434,10.7095,-0.0172,-0.0109,-0.0012,15.93,19.26,39.62,False,,,0,9.9,37.781469,-122.4096009,7.42,0.8797
111.06,-0.3361,-0.0584,10.1571,-0.0258,0.0083,-0.0012,15.94,19.26,39.88,False,,,0,9.9,37.7814733,-122.4095942,7.62,0.8796
111.16,-2.0671,0.1451,10.2038,0.0174,0.0051,-0.0012,15.94,19.26,39.18,False,,,0,9.9,37.7814775,-122.4095878,7.37,0.8795
111.26,-1.3579,0.0772,9.5132,0.0012,-0.0164,-0.0012,15.94,19.26,39.8,False,,,0,9.9,37.7814817,-122.4095815,7.18,0.8793
111.36,1.0475,-0.0176,9.9351,-0.0099,0.0618,-0.0012,15.94,19.26,39.76,False,,,0,9.9,37.7814857,-122.4095753,7.11,0.8792
111.46,1.5701,-0.0536,9.8797,-0.0199,-0.0037,-0.0012,15.95,19.25,40.11,False,,,0,9.9,37.78149,-122.4095688,7.41,0.8791
111.56,1.0038,-0.0224,9.2928,0.0295,-0.0099,-0.0012,15.95,19.25,40.9,False,,,0,9.9,37.7814943,-122.4095623,7.43,0.879
111.66,-1.0404,0.0905,9.63,0.0126,0.0315,-0.0012,15.95,19.25,40.42,False,,,0,9.9,37.7814987,-122.4095555,7.67,0.8788
111.76,-0.1389,-0.0596,9.5622,-0.0073,-0.0108,-0.0012,15.95,19.25,39.58,False,,,0,9.9,37.7815028,-122.4095492,7.21,0.8787
111.86,0.911,-0.017,9.7679,0.0063,-0.0129,-0.0012,15.96,19.25,39.53,False,,,0,9.9,37.7815072,-122.4095425,7.63,0.8786
111.96,-1.2933,-0.0917,10.2901,0.0329,0.0149,-0.0012,15.96,19.24,40.09,False,,,0,9.9,37.7815114,-122.409536,7.42,0.8785
112.06,2.2319,0.0954,9.6781,-0.0041,-0.0249,-0.0012,15.96,19.24,40.6,False,,,0,9.9,37.7815157,-122.4095296,7.35,0.8784
112.16,2.5389,0.0428,9.9081,0.0489,0.0292,-0.0012,15.96,19.24,39.25,False,,,0,9.9,37.7815201,-122.4095228,7.82,0.8782
112.26,-2.2203,-0.0426,9.2548,-0.003,0.0305,-0.0012,15.97,19.24,40.64,False,,,0,9.9,37.7815246,-122.4095159,7.84,0.8781
112.36,-2.0665,0.1883,9.9982,0.0128,0.0007,-0.0013,15.97,19.24,39.98,False,,,0,9.9,37.7815289,-122.4095094,7.41,0.878
112.46,0.622,-0.1036,9.3404,-0.0166,-0.02,-0.0013,15.97,19.23,40.81,False,,,0,9.9,37.7815332,-122.4095029,7.46,0.8779
112.56,0.5703,0.0691,9.4632,-0.0155,-0.0192,-0.0013,15.97,19.23,40.25,False,,,0,9.9,37.7815375,-122.4094963,7.51,0.8777
112.66,2.3718,-0.2071,10.0098,0.0434,0.0021,-0.0013,15.97,19.23,40.39,False,,,0,9.9,37.7815419,-122.4094896,7.61,0.8776
112.76,0.4203,0.1005,9.616,0.002,-0.0194,-0.0013,15.98,19.23,39.54,False,,,0,9.9,37.7815465,-122.4094826,7.99,0.8775
112.86,-0.5729,0.0681,9.8093,0.0165,-0.0173,-0.0013,15.98,19.23,40.1,False,,,0,9.9,37.7815509,-122.4094759,7.73,0.8773
112.96,-0.1338,-0.0797,9.5952,-0.0263,0.0134,-0.0013,15.98,19.22,40.61,False,,,0,9.9,37.7815554,-122.409469,7.87,0.8772
113.06,-0.5539,-0.0665,9.4819,-0.036,0.0189,-0.0013,15.98,19.22,39.8,False,,,0,9.9,37.7815599,-122.4094623,7.69,0.8771
113.16,-0.508,0.0705,9.769,0.0111,-0.0248,-0.0013,15.99,19.22,40.13,False,,,0,9.9,37.7815643,-122.4094555,7.77,0.877
113.26,1.7502,-0.1007,9.6607,0.0135,-0.0353,-0.0013,15.99,19.22,39.74,False,,,0,9.9,37.7815687,-122.4094489,7.56,0.8768
113.36,-0.4203,0.0317,9.8859,0.0017,-0.0109,-0.0013,15.99,19.22,39.83,False,,,0,9.9,37.7815733,-122.4094418,8.1,0.8767
113.46,-3.3908,-0.0687,9.345,0.0017,0.0113,-0.0013,15.99,19.21,38.92,False,,,0,9.9,37.7815776,-122.4094352,7.47,0.8766
113.56,0.3194,0.0123,9.4543,-0.0037,0.0025,-0.0013,16.0,19.21,39.86,False,,,0,9.9,37.7815819,-122.4094287,7.43,0.8765
113.66,0.314,0.0508,9.9064,-0.0245,-0.004,-0.0013,16.0,19.21,39.96,False,,,0,9.9,37.7815863,-122.4094221,7.57,0.8763
113.76,0.9787,-0.0347,9.4428,0.0101,-0.0212,-0.0013,16.0,19.21,40.47,False,,,0,9.9,37.7815906,-122.4094156,7.5,0.8762
113.86,2.8689,0.0285,9.9076,-0.0251,0.0062,-0.0013,16.0,19.21,40.16,False,,,0,9.9,37.7815951,-122.4094088,7.77,0.8761
113.96,0.5572,0.0062,9.9614,-0.0117,0.0197,-0.0013,16.01,19.2,39.49,False,,,0,9.9,37.7815997,-122.4094017,8.07,0.8759
114.06,-0.9082,-0.0119,9.6324,-0.0462,0.0157,-0.0013,16.01,19.2,39.91,False,,,0,9.9,37.7816043,-122.4093948,7.91,0.8758
114.16,0.5353,-0.0123,10.0009,-0.027,-0.0003,-0.0013,16.01,19.2,39.58,False,,,0,9.9,37.7816088,-122.4093879,7.91,0.8757
114.26,1.501,-0.006,9.9183,-0.0009,-0.0035,-0.0013,16.01,19.2,40.58,False,,,0,9.9,37.7816134,-122.4093809,7.97,0.8755
114.36,-1.0607,-0.0574,10.031,0.0034,-0.0271,-0.0013,16.02,19.2,40.35,False,,,0,9.9,37.7816181,-122.4093738,8.18,0.8754
114.46,-0.0293,0.0813,9.783,-0.0057,0.0017,-0.0013,16.02,19.19,40.36,False,,,0,9.9,37.7816226,-122.409367,7.74,0.8753
114.56,-1.7571,0.0067,9.3619,-0.0101,0.001,-0.0013,16.02,19.19,40.05,False,,,0,9.9,37.7816273,-122.4093599,8.17,0.8751
114.66,-1.3344,-0.1688,9.5943,-0.0116,0.002,-0.0013,16.02,19.19,40.34,False,,,0,9.9,37.7816316,-122.4093534,7.44,0.875
114.76,2.687,0.2251,9.9971,-0.0167,-0.0066,-0.0013,16.03,19.19,40.29,False,,,0,9.9,37.7816361,-122.4093465,7.88,0.8749
114.86,-0.6755,0.0169,9.9164,0.0101,-0.0051,-0.0013,16.03,19.18,40.08,False,,,0,9.9,37.7816407,-122.4093396,7.96,0.8748
114.96,0.6768,0.0795,9.755,-0.0252,-0.0057,-0.0013,16.03,19.18,39.24,False,,,0,9.9,37.7816452,-122.4093328,7.75,0.8746
115.06,0.269,0.0372,9.4185,-0.0346,0.0011,-0.0013,16.03,19.18,39.96,False,,,0,9.9,37.7816498,-122.4093257,8.08,0.8745
115.16,-0.8624,-0.1006,10.2194,0.0047,-0.0126,-0.0013,16.04,19.18,40.75,False,,,0,9.9,37.7816543,-122.409319,7.77,0.8744
115.26,0.2787,0.0472,10.1547,0.0099,-0.0195,-0.0013,16.04,19.18,40.21,False,,,0,9.9,37.7816589,-122.409312,7.92,0.8742
115.36,-0.2005,-0.0211,10.0239,0.0317,-0.0212,-0.0013,16.04,19.17,39.3,False,,,0,9.9,37.7816634,-122.4093052,7.85,0.8741
115.46,2.4552,0.0741,9.9773,0.0048,0.0245,-0.0013,16.05,19.17,40.59,False,,,0,9.9,37.781668,-122.4092983,7.85,0.8739
115.56,1.02,0.1343,9.4789,0.0114,0.0354,-0.0014,16.05,19.17,40.07,False,,,0,9.9,37.7816728,-122.409291,8.37,0.8738
115.66,-0.859,-0.0429,10.013,0.0449,0.0603,-0.0014,16.05,19.17,39.99,False,,,0,9.9,37.7816774,-122.409284,8.07,0.8737
115.76,-0.2157,-0.0364,10.1188,-0.0343,0.0391,-0.0014,16.05,19.17,39.52,False,,,0,9.9,37.7816822,-122.4092769,8.18,0.8735
115.86,-1.1059,0.1058,9.7662,-0.0184,-0.0325,-0.0014,16.06,19.16,39.87,False,,,0,9.9,37.7816868,-122.4092699,8.03,0.8734
115.96,-1.1734,-0.0487,10.2035,-0.0285,-0.0226,-0.0014,16.06,19.16,39.66,False,,,0,9.9,37.7816914,-122.409263,7.92,0.8733
116.06,0.1514,0.0616,9.4684,0.0015,0.0057,-0.0014,16.06,19.16,40.01,False,,,0,9.9,37.7816959,-122.4092561,7.82,0.8731
116.16,2.4606,-0.0904,10.084,0.0223,-0.0161,-0.0014,16.06,19.16,40.06,False,,,0,9.9,37.7817005,-122.4092492,7.95,0.873
116.26,2.0383,-0.0043,9.7441,-0.0072,0.0227,-0.0014,16.07,19.15,39.7,False,,,0,9.9,37.7817053,-122.409242,8.31,0.8729
116.36,-0.336,-0.1229,10.0404,0.0281,0.0024,-0.0014,16.07,19.15,40.0,False,,,0,9.9,37.7817101,-122.4092347,8.32,0.8727
116.46,-0.9887,-0.0045,9.7879,0.0093,0.0017,-0.0014,16.07,19.15,40.25,False,,,0,9.9,37.7817148,-122.4092276,8.2,0.8726
116.56,2.1906,0.0964,9.5727,-0.0085,0.009,-0.0014,16.07,19.15,39.38,False,,,0,9.9,37.7817195,-122.4092205,8.1,0.8724
116.66,1.0357,-0.1664,9.8473,-0.0028,-0.0602,-0.0014,16.08,19.15,39.71,False,,,0,9.9,37.7817245,-122.409213,8.6,0.8723
116.76,-1.7224,0.0631,9.6722,-0.028,-0.0011,-0.0014,16.08,19.14,39.81,False,,,0,9.9,37.7817293,-122.4092058,8.28,0.8722
116.86,-0.1306,-0.0397,9.7513,-0.0053,0.0099,-0.0014,16.08,19.14,39.74,False,,,0,9.9,37.7817341,-122.4091986,8.24,0.872
116.96,0.2509,-0.2077,9.6655,0.0163,-0.0239,-0.0014,16.08,19.14,40.19,False,,,0,9.9,37.7817388,-122.4091914,8.24,0.8719
117.07,-0.6599,-0.0642,9.3149,-0.0151,-0.0137,-0.0014,16.09,19.14,39.77,False,,,0,9.9,37.7817436,-122.4091842,8.31,0.8718
117.17,1.021,0.1692,9.522,0.0151,-0.0238,-0.0014,16.09,19.13,41.23,False,,,0,9.9,37.7817483,-122.4091772,8.05,0.8716
117.27,1.7159,-0.1387,9.653,0.0096,-0.0308,-0.0014,16.09,19.13,39.35,False,,,0,9.9,37.7817532,-122.4091698,8.49,0.8715
117.37,-0.8468,-0.026,9.576,-0.0062,0.0067,-0.0014,16.1,19.13,40.16,False,,,0,9.9,37.7817581,-122.4091625,8.35,0.8713
117.47,0.0039,-0.0256,9.724,-0.0033,0.0142,-0.0014,16.1,19.13,39.9,False,,,0,9.9,37.7817629,-122.4091552,8.35,0.8712
117.57,0.9488,-0.004,9.9706,0.0072,0.037,-0.0014,16.1,19.13,40.34,False,,,0,9.9,37.7817677,-122.409148,8.32,0.8711
117.67,-1.0383,0.1324,9.9654,-0.0162,0.0012,-0.0014,16.1,19.12,40.55,False,,,0,9.9,37.7817727,-122.4091406,8.53,0.8709
117.77,-1.0128,0.0503,9.743,0.0079,-0.0063,-0.0014,16.11,19.12,40.29,False,,,0,9.9,37.7817773,-122.4091335,8.08,0.8708
117.87,2.2186,-0.0874,9.7702,0.0105,-0.0327,-0.0014,16.11,19.12,40.16,False,,,0,9.9,37.7817822,-122.4091263,8.33,0.8706
117.97,-0.6763,-0.1946,9.8351,-0.0292,-0.0031,-0.0014,16.11,19.12,39.33,False,,,0,9.9,37.7817871,-122.4091188,8.56,0.8705
118.07,0.4734,0.0326,9.51,-0.0012,0.0051,-0.0014,16.11,19.11,39.86,False,,,0,9.9,37.7817919,-122.4091117,8.22,0.8703
118.17,1.9436,-0.1239,9.9902,-0.0088,0.0298,-0.0014,16.12,19.11,39.9,False,,,0,9.9,37.7817969,-122.4091041,8.68,0.8702
118.27,-1.2479,0.0306,10.0894,0.0237,-0.0138,-0.0014,16.12,19.11,39.96,False,,,0,9.9,37.7818019,-122.4090967,8.59,0.8701
118.37,-0.5569,-0.1394,10.1186,0.0008,0.0284,-0.0014,16.12,19.11,39.66,False,,,0,9.9,37.7818068,-122.4090893,8.42,0.8699
118.47,0.6297,0.1142,9.5086,-0.0051,0.0124,-0.0014,16.12,19.1,40.28,False,,,0,9.9,37.7818117,-122.409082,8.47,0.8698
118.57,-1.6096,0.1264,10.0707,0.0281,-0.0377,-0.0014,16.13,19.1,40.5,False,,,0,9.9,37.7818167,-122.4090745,8.57,0.8696
118.67,0.3078,0.1117,9.8893,-0.031,-0.0202,-0.0014,16.13,19.1,40.68,False,,,0,9.9,37.7818214,-122.4090674,8.16,0.8695
118.77,3.3631,0.0121,9.9684,0.0084,-0.035,-0.0014,16.13,19.1,39.81,False,,,0,9.9,37.7818264,-122.4090599,8.62,0.8693
118.87,0.4073,-0.0459,9.6962,0.0081,0.0168,-0.0014,16.14,19.1,40.16,False,,,0,9.9,37.7818315,-122.4090523,8.78,0.8692
118.97,1.1493,-0.0922,10.0161,0.0181,0.0029,-0.0014,16.14,19.09,39.75,False,,,0,9.9,37.7818366,-122.4090448,8.69,0.8691
119.07,0.6581,-0.0976,9.54,0.03,-0.0266,-0.0015,16.14,19.09,40.14,False,,,0,9.9,37.7818418,-122.4090369,8.99,0.8689
119.17,0.2589,-0.0324,9.8306,-0.0157,0.0211,-0.0015,16.14,19.09,40.58,False,,,0,9.9,37.7818469,-122.4090293,8.75,0.8688
119.27,0.3892,0.0078,9.904,0.0127,-0.0087,-0.0015,16.15,19.09,39.59,False,,,0,9.9,37.7818521,-122.4090215,9.02,0.8686
119.37,-2.5947,-0.1228,9.5837,-0.0315,-0.0086,-0.0015,16.15,19.08,40.29,False,,,0,9.9,37.7818572,-122.4090138,8.86,0.8685
119.47,-0.9964,0.0684,9.789,-0.0052,0.012,-0.0015,16.15,19.08,38.13,False,,,0,9.9,37.7818622,-122.4090064,8.53,0.8683
119.57,0.768,0.0075,10.1617,-0.0135,0.028,-0.0015,16.16,19.08,39.52,False,,,0,9.9,37.7818672,-122.4089989,8.61,0.8682
119.67,-0.4846,-0.212,9.9706,0.0276,0.0425,-0.0015,16.16,19.08,40.31,False,,,0,9.9,37.7818722,-122.4089914,8.69,0.868
119.77,0.2569,0.1035,9.9754,-0.0112,-0.017,-0.0015,16.16,19.07,39.57,False,,,0,9.9,37.7818772,-122.408984,8.54,0.8679
119.87,4.6919,0.0589,9.915,-0.0315,-0.0164,-0.0015,16.16,19.07,39.02,False,,,0,9.9,37.7818823,-122.4089764,8.75,0.8677
119.97,-1.4574,-0.1844,9.0524,0.0313,-0.0123,-0.0015,16.17,19.07,40.44,False,,,0,9.9,37.7818878,-122.4089681,9.49,0.8676
120.07,-3.1582,-0.0473,9.9724,-0.0075,0.0122,-0.0015,16.17,19.07,39.44,True,37.781937,-122.4089673,11,1.21,37.7818927,-122.4089608,8.43,0.8674
120.17,2.5917,0.0037,9.4323,-0.0147,-0.0086,-0.0015,16.17,19.06,39.71,True,37.7818583,-122.4089463,10,0.81,37.7818979,-122.4089531,8.85,0.8673
120.27,-0.0217,-0.0093,9.4926,-0.0101,0.017,-0.0015,16.18,19.06,39.22,True,37.7819182,-122.4089534,11,1.21,37.7819031,-122.4089454,8.96,0.8672
